item_id,zh_cn,ru,fr,en,icon_path,category_zh_cn,category_ru,category_fr,category_en
15318,亡者的头骨,Череп мертвых,Crâne de défunt,Dead Man's Skull,icons/quest/icon_item_quest123.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15320,闪耀的玻璃碎片,Блестящий осколок стекла,Éclat de verre scintillant,Sparkling Glass Shard,icons/quest/icon_item_quest121.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15323,哥布林指甲,Ногти гоблина,Ongle de gobelin,Goblin Nail,icons/quest/icon_item_quest112.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15324,食人魔獠牙,Клык огра,Dent d'ogre,Ogre Tooth,icons/quest/icon_item_quest112.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15331,兽人的信物：智者,Знак орка: Мудрец,Talisman d'orc sage,Wise Orc Talisman,icons/quest/icon_item_quest170.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15332,兽人的信物：勇者,Знак орка: Храбрец,Talisman d'orc courageux,Courageous Orc Talisman,icons/quest/icon_item_quest170.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15334,牛头怪角,Рог минотавра,Corne de minotaure,Minotaur Horn,icons/quest/icon_item_quest111.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15335,牛头怪蹄,Копыто минотавра,Sabot de minotaure,Minotaur Hoof,icons/quest/icon_item_quest069.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15337,石化蜥蜴眼,Глаз василиска,Œil de basilic,Basilisk Eye,icons/icon_item_0184.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15338,忐忑的石心脏,Трепещущее каменное сердце,Cœur de pierre palpitant,Beating Stone Heart,icons/quest/icon_item_quest028.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15341,螯爪,Клешни,Pince,Pincer,icons/icon_item_0173.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15343,狮鹫尾毛,Хвостовое перо грифона,Plume rectrice de griffon,Griffin Tail Feather,icons/quest/icon_item_quest129.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15344,长颈鹿蹄,Копыто жирафа,Sabot de girafe,Giraffe Hoof,icons/quest/icon_item_quest069.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15367,阴郁亡者的绝望,Отчаяние унылого мертвеца,Essence mortelle sinistre,Dismal Death Essence,icons/quest/icon_item_quest171.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15369,巨大的蜘蛛网,Огромная паутина,Grande toile,Large Cobweb,icons/quest/icon_item_quest020.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15375,史莱姆唾腺,Слюнная железа слайма,Glande de limon,Slime Gland,icons/icon_item_0205.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15378,美洲狮爪,Коготь пумы,Griffe de puma,Cougar Claw,icons/quest/icon_item_quest112.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15383,克拉肯之眼,Глаз кракена,Œil de kraken,Kraken Eye,icons/icon_item_0184.dds.png,战利品,Легендарный трофей,Legendary Trophy,Legendary Trophy
15386,万紫千红的叶子,Пестрые листья,Feuille brillante,Bright Leaf,icons/quest/icon_item_quest168.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15387,蝎子毒腺,Ядовитая железа,Glande à venin de scorpion,Scorpion Venom Gland,icons/icon_item_0205.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15392,虎爪,Коготь тигра,Griffe de tigre,Tiger Claw,icons/quest/icon_item_quest112.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15415,螳螂皮,Куколка богомола,Mue de mante,Mantis Husk,icons/icon_item_0172.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15418,捕蝇草根,Корень венериной мухоловки,Racine de dionée,Flytrap Root,icons/icon_item_0151.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15419,大王花茎,Стебель раффлезии,Tige de rafflésie,Rafflesia Stem,icons/quest/icon_item_quest166.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15420,曼德拉草根,Корень мандрагоры,Racine de mandragore,Mandragora Root,icons/icon_item_0151.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15421,含冤之刃,Клинок обиды,Couteau ensanglanté,Bloody Knife,icons/quest/icon_item_quest161.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15424,双头蛇鳞片,Чешуя сандуса,Écaille de vipère bicéphale,Twinhead Viper Scale,icons/icon_item_0096.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15435,碎裂的水色幻想,Развеянная бирюзовая иллюзия,Mirage disloqué,Shattered Mirage,icons/icon_item_0159.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15436,消散的风之记忆,Воспоминания рассеянного ветра,Souvenir balayé,Windblown Memory,icons/icon_item_0157.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15437,佩皮吹管,Ветряной пистолет пеппи,Sarbacane de Chlorolien,Greenman Blowpipe,icons/quest/icon_item_quest033.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15441,鹰毛,Соколиное перо,Plume de faucon,Falcon Feather,icons/icon_item_0170.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15442,骏鹰羽毛,Перо гиппогрифа,Plume d'hippogryphe,Hippogryph Feather,icons/icon_item_0170.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15445,猫头鹰爪,Когти совы,Griffe de hibou,Owl Claw,icons/quest/icon_item_quest112.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15447,乌鸦爪,Когти вороны,Serre de corbeau,Crow Claw,icons/quest/icon_item_quest112.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15449,尖喙鸟爪,Когти птицы-шипоклюва,Griffe en bec-rasoir,Razorbeak Claw,icons/quest/icon_item_quest112.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15452,雪狮爪子,Когти снежного льва,Griffe de lion des neiges,Snowlion Claw,icons/quest/icon_item_quest112.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15453,郊狼爪,Когти койота,Griffe de coyote,Coyote Claw,icons/quest/icon_item_quest112.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15454,乌鸦羽毛,Перо вороны,Plume de corbeau,Crow Feather,icons/icon_item_0170.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15458,郊狼獠牙,Клык койота,Croc de coyote,Coyote Fang,icons/icon_item_0189.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15464,虎牙,Клык тигра,Croc de tigre,Tiger Fang,icons/icon_item_0189.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15467,雪狮獠牙,Клык снежного льва,Croc de lion des neiges,Snowlion Fang,icons/icon_item_0189.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15488,乌龟贝壳,Панцирь черепахи,Carapace de tortue,Turtle Shell,icons/quest/icon_item_quest155.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15490,龙虾贝壳,Панцирь морского рака,Carapace de homard,Lobster Shell,icons/quest/icon_item_quest155.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15508,死亡精华,Эликсир смерти,Essence mortelle,Death Essence,icons/quest/icon_item_quest173.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15512,奇美拉翅膀,Крыло химеры,Aile de chimère,Chimera Wing,icons/icon_item_0187.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15513,昆虫薄翼,Тонкое крыло насекомого,Délicate aile d'insecte,Delicate Insect Wing,icons/icon_item_0187.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15514,有毒蜂针,Ядовитое пчелиное жало,Dard d'abeille,Bee Stinger,icons/quest/icon_item_quest041.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15526,断绝的记忆碎片,Фрагмент обрывочных воспоминаний,Souvenir arraché,Severed Memory,icons/quest/icon_item_quest122.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15530,鹿蹄,Копыто оленя,Sabot de chevreuil,Deer Hoof,icons/quest/icon_item_quest069.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15531,野牛蹄,Копыто бизона,Sabot de buffle,Buffalo Hoof,icons/quest/icon_item_quest069.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15621,浮游石,Мерцающий осколок,Prisme luisant,Glowing Prism,icons/icon_item_0296.dds.png,炼金材料,Реактив,Alchimie,Alchemy
15632,亚纳锭,Слиток анадия,Lingot d'Anya,Anya Ingot,icons/icon_item_1167.dds.png,金属,Слиток металла,Métal,Metal
15711,金蛋,Золотое яйцо,Œuf doré,Golden Egg,icons/icon_item_1440.dds.png,生产材料,Редкий материал,Matériau,Material
15715,火药,Порох,Pincée de poudre à canon,Gunpowder,icons/quest/icon_item_quest019.dds.png,生产材料,Редкий материал,Matériau,Material
15730,天然橡胶,Каучуковая смола,Caoutchouc naturel,Natural Rubber,icons/icon_item_5201.dds.png,橡胶,Каучук,Caoutchouc,Rubber
15765,竹笋,Побеги бамбука,Pousse de bambou,Bamboo Shoot,icons/icon_item_1443.dds.png,生产材料,Редкий материал,Matériau,Material
16321,高压石材,Гладкий каменный блок,Pierre résistante,Sturdy Stone,icons/icon_item_0349.dds.png,石材,Камень,Brique de pierre,Stone Brick
16323,星升石材,Сияющий каменный блок,Pierre d'étoile montante,Rising Star Stone,icons/icon_item_0351.dds.png,石材,Камень,Brique de pierre,Stone Brick
16324,胶合木材,Лакированная древесина,Planche de bois délicat,Fine Lumber,icons/icon_item_0346.dds.png,木材,Древесина,Planche,Lumber
16325,阳光之锭,Слиток солнечного металла,Lingot de sol-crête,Sunridge Ingot,icons/icon_item_0280.dds.png,金属,Слиток металла,Métal,Metal
16326,纤维木材,Мерцающая древесина,Planche de bois d'abattage de Nuri,Nuri Forest Lumber,icons/icon_item_0348.dds.png,木材,Древесина,Planche,Lumber
16327,皮革,Сыромятная кожа,Cuir,Leather,icons/icon_item_0352.dds.png,皮革,Кожа,Peau,Hide
16328,优质皮革,Дубленая кожа,Morceau de cuir délicat,Fine Leather,icons/icon_item_0353.dds.png,皮革,Кожа,Peau,Hide
16330,真皮皮革,Тисненая кожа,Morceau de cuir d'esprit du vent,Wind Spirit Leather,icons/icon_item_0355.dds.png,皮革,Кожа,Peau,Hide
16344,亮纹布料,Отбеленная ткань,Tissu magnifiquement coloré,Beautifully Colored Fabric,icons/icon_item_0357.dds.png,布料,Ткань,Tissu,Fabric
16346,云纹布料,Пропитанная ткань,Tissu de Tissenuage,Cloudspun Fabric,icons/icon_item_0359.dds.png,布料,Ткань,Tissu,Fabric
17774,银锭,Слиток серебра,Lingot d'argent,Silver Ingot,icons/icon_item_0325.dds.png,稀有金属,Драгоценный металл,Métal précieux,Precious Metal
17775,金锭,Слиток золота,Lingot d'or,Gold Ingot,icons/icon_item_0324.dds.png,稀有金属,Драгоценный металл,Métal précieux,Precious Metal
17776,源晶锭,Слиток акхиума,Lingot d'archeum,Archeum Ingot,icons/icon_item_0282.dds.png,金属,Слиток металла,Métal,Metal
17803,坚韧的桅杆木,Мачтовая древесина,Mât résistant,Sturdy Mast Lumber,icons/icon_item_0036.dds.png,木材,Древесина,Planche,Lumber
18431,哈羯之泪,Слезы искупления,Larmes d'Haje,Haje's Tears,icons/icon_item_0306.dds.png,生产材料,Редкий материал,Matériau,Material
18432,一公升的汗水,Пот стыда,Suée d'instrospection,Introspection's Perspiration,icons/icon_item_0298.dds.png,生产材料,Редкий материал,Matériau,Material
19020,大海的温暖之息,Светящийся шар,Essence de brise marine,Seabreeze Essence,icons/icon_item_0079.dds.png,炼金材料,Реактив,Alchimie,Alchemy
19034,打捞袋制作工具,Детали для подъемного мешка,Kit pour bourse de récupération,Recovery Pouch Kit,icons/quest/icon_item_quest026.dds.png,生产材料,Редкий материал,Matériau,Material
19402,叶片柔顺剂,Очищенное пропиточное масло,Pigment de petite feuille,Small Leaf Pigment,icons/icon_item_0641.dds.png,炼金专用油,Алхимическое масло,Alchemy Oil,Alchemy Oil
19403,根茎柔顺剂,Процеженное пропиточное масло,Pigment de tige douce,Soft Stem Pigment,icons/icon_item_0642.dds.png,炼金专用油,Алхимическое масло,Alchemy Oil,Alchemy Oil
19404,香花柔顺剂,Прозрачное пропиточное масло,Pigment de pétale parfumé,Scented Petal Pigment,icons/icon_item_0643.dds.png,炼金专用油,Алхимическое масло,Alchemy Oil,Alchemy Oil
19407,杂质皮革油,Очищенный лакировочный состав,Bouteille d'huile soyeuse visqueuse,Viscous Glossy Oil,icons/icon_item_0649.dds.png,炼金专用油,Алхимическое масло,Alchemy Oil,Alchemy Oil
19408,透明皮革油,Процеженный лакировочный состав,Huile émulsionnée,Emulsified Oil,icons/icon_item_0650.dds.png,炼金专用油,Алхимическое масло,Alchemy Oil,Alchemy Oil
19409,五彩皮革油,Прозрачный лакировочный состав,Bouteille d'huile fortement colorée,Deeply Colored Oil,icons/icon_item_0651.dds.png,炼金专用油,Алхимическое масло,Alchemy Oil,Alchemy Oil
19410,浊体翻新剂,Очищенное шлифовальное масло,Cirage brut,Rough Polish,icons/icon_item_0645.dds.png,炼金专用油,Алхимическое масло,Alchemy Oil,Alchemy Oil
19411,珍珠翻新剂,Процеженное шлифовальное масло,Cirage non collant,Non-Stick Polish,icons/icon_item_0646.dds.png,炼金专用油,Алхимическое масло,Alchemy Oil,Alchemy Oil
19412,彩虹翻新剂,Прозрачное шлифовальное масло,Cirage arc-en-ciel,Rainbow Polish,icons/icon_item_0647.dds.png,炼金专用油,Алхимическое масло,Alchemy Oil,Alchemy Oil
19413,轻盈的握把,Легкая рукоятка,Poignée légère,Light Handle,icons/icon_item_dagger_0001.dds.png,生产材料,Редкий материал,Matériau,Material
19414,坚硬的握把,Массивная рукоятка,Poignée dure,Hard Handle,icons/icon_item_dagger_0003.dds.png,生产材料,Редкий материал,Matériau,Material
19415,坚固的握把,Прочная рукоятка,Poignée solide,Solid Handle,icons/icon_item_dagger_0007.dds.png,生产材料,Редкий материал,Matériau,Material
19416,轻盈的盾面,Легкий круглый щит,Armature de bouclier légère,Light Shield Frame,icons/icon_item_shield_0001.dds.png,生产材料,Редкий материал,Matériau,Material
19417,坚硬的盾面,Массивный круглый щит,Armature de bouclier dure,Hard Shield Frame,icons/icon_item_shield_0003.dds.png,生产材料,Редкий материал,Matériau,Material
19418,坚固的盾面,Прочный круглый щит,Armature de bouclier solide,Solid Shield Frame,icons/icon_item_shield_0002.dds.png,生产材料,Редкий материал,Matériau,Material
19419,笔直的手柄,Ровный мешок,Sac droit,Straight Sack,icons/icon_item_spear_1h_0001.dds.png,生产材料,Редкий материал,Matériau,Material
19420,光滑的手柄,Гладкий мешок,Sac lisse,Smooth Sack,icons/icon_item_spear_2h_0001.dds.png,生产材料,Редкий материал,Matériau,Material
19421,结实的握把,Крепкий мешок,Sac résistant,Sturdy Sack,icons/icon_item_spear_2h_0002.dds.png,生产材料,Редкий материал,Matériau,Material
19422,笔直的弓身,Ровный округлый лук,Armature d'arc droite,Straight Bow Frame,icons/icon_item_bow_0001.dds.png,生产材料,Редкий материал,Matériau,Material
19423,光滑的弓身雏形,Гладкий округлый лук,Armature d'arc lisse,Smooth Bow Frame,icons/icon_item_bow_0004.dds.png,生产材料,Редкий материал,Matériau,Material
